geolocation_zip_code_prefix,lat,lng,state,city
68250,-1.9087759607968853,-55.51583070527961,PA,obidos
68270,-1.7633350667970795,-55.86327660264082,PA,oriximina
68275,41.14620290949943,-8.57785501800488,PA,porto trombetas
68280,-2.1734549865063064,-56.744427131921,PA,faro
68285,-2.105237557363219,-56.490571479267274,PA,terra santa
68300,-1.4070059700618307,-51.64735398443164,PA,gurupa
68330,-1.7528106334466926,-52.23565357710668,PA,porto de moz
68360,-2.591874856260277,-51.95316580505284,PA,senador jose porfirio
68365,-3.468331471957281,-51.20340579113806,PA,anapu
68371,-3.2061261675320685,-52.21246809885808,PA,altamira
68372,-3.218720460711638,-52.21986986941187,PA,altamira
68373,-3.213472184911058,-52.22607822070709,PA,altamira
68374,-3.2083253551253788,-52.2234381290311,PA,altamira
68375,-3.196662876107953,-52.21699290487416,PA,altamira
68376,-3.1956769455311544,-52.188450994778826,PA,altamira
68377,-3.1930908139338263,-52.2064976465687,PA,altamira
68379,9.049062717536653,-25.170903455030523,PA,castelo dos sonhos
68380,-6.640243467734186,-51.97888176371889,PA,sao felix do xingu
68383,-2.8879642371193084,-52.01332507084293,PA,vitória do xingu
68385,-6.752056809402497,-51.153455903906895,PA,tucuma
68388,-7.6447163443406,-50.35758793468894,PA,bannach
68390,-6.7521594588432094,-51.078762,PA,ourilandia do norte
68398,-7.811085158673443,-50.7699585336144,PA,cumaru do norte
68400,-2.2451511099395716,-49.50111025019855,PA,cameta
68415,-1.8956560164544762,-49.380940350578925,PA,limoeiro do ajuru
68420,-2.579712664676668,-49.50650418984154,PA,mocajuba
68430,-1.9813438175316973,-48.95953585032788,PA,igarape-miri
68435,-1.9676686641282155,-48.9544034192515,PA,maiauata
68440,-1.7225254382817428,-48.88243257718304,PA,abaetetuba
68445,-1.5080751406619344,-48.62332303710737,PA,barcarena
68447,-1.5125123014111037,-48.68187218864885,PA,barcarena
68448,-1.5654746249551983,-48.76087656864421,PA,murucupi
68450,-1.8898549954497168,-48.76687164926332,PA,moju
68455,-3.83448713047708,-49.67879798413284,PA,tucurui
68456,-3.766591679427715,-49.67474810438261,PA,tucurui
68457,-3.755286606390389,-49.676082810256936,PA,tucurui
68458,-3.763496938719043,-49.66832152193276,PA,tucurui
68459,-3.775561036948699,-49.67211441089512,PA,tucurui
68460,-3.756015021559172,-49.66735830843385,PA,tucurui
68464,-3.7553418784801464,-49.673347945937415,PA,hidreletrica tucurui
68465,-2.7925289692482536,-49.66846838514368,PA,baiao
68470,-2.003189943890424,-49.85823793220211,PA,oeiras do para
68473,-4.25028282191143,-49.95155773144527,PA,novo repartimento
68475,-1.900318800771804,-50.21000424424058,PA,bagre
68480,-1.935078317698236,-50.82058725345799,PA,portel
68485,-3.83403952496045,-50.63720488520979,PA,pacaja
68488,-3.7751094568015184,-49.56595439812135,PA,breu branco
68490,-1.806461744280166,-50.71512604535652,PA,melgaco
68500,-5.349989226250044,-49.13389757268895,PA,maraba
68501,-5.3775820011209206,-49.130283442045155,PA,maraba
68502,-5.365305926224709,-49.12396918749343,PA,maraba
68503,-5.368370463928294,-49.11877926683461,PA,maraba
68504,-5.345906622632629,-49.08063279314662,PA,maraba
68505,-5.342853477784683,-49.09941596806052,PA,maraba
68506,-5.352050274867211,-49.07090504434407,PA,maraba
68507,-5.35428712184862,-49.09348107313951,PA,maraba
68508,-5.345139922731564,-49.11520311808928,PA,maraba
68509,-5.350531206564843,-49.09870794289221,PA,maraba
68510,-5.363792591554282,-49.102135134838754,PA,maraba
68512,-5.348395190404365,-49.0994231824418,PA,maraba
68513,-5.312032982085515,-49.07419472164935,PA,maraba
68514,-5.367055329732242,-49.12499133553474,PA,maraba
68515,-6.074258046829258,-49.897436959141274,PA,parauapebas
68516,-12.521263887473877,-48.4034936003218,PA,carajas
68520,-5.539276354203519,-48.732501104568456,PA,sao domingos do araguaia
68521,-5.70578385929867,-48.40659636188024,PA,brejo grande do araguaia
68523,-6.100854478857776,-49.60312769205712,PA,curionopolis
68524,-6.105214700331858,-49.35680173701974,PA,eldorado dos carajas
68525,-5.047138841118125,-48.5993882436702,PA,bom jesus do tocantins
68527,-4.9513116428163775,-48.3964212897068,PA,abel figueiredo
68530,-7.313416957555913,-50.04856097749095,PA,rio maria
68533,-6.803169146446556,-50.48283650200402,PA,agua azul do norte
68535,-5.743818186212006,-48.31996260478912,PA,palestina do para
68537,-6.529929061610091,-49.85237106032086,PA,canaa dos carajas
68540,-8.26419321714068,-49.26660616545765,PA,conceicao do araguaia
68543,-7.563987225410065,-49.70208169883211,PA,floresta do araguaia
68545,-7.83386403901651,-50.04157082744215,PA,pau d'arco
68548,-6.944869609029573,-49.69877243602171,PA,sapucaia
68550,-8.040409737704579,-50.02759606162253,PA,redencao
68551,-8.041767481954242,-50.0345089703861,PA,redencao
68552,-8.037988413636953,-50.03688313277065,PA,redencao
68553,-8.026355248347114,-50.02934909869147,PA,redencao
68554,-8.046528544676104,-50.04274789357639,PA,redencao
68555,-7.100734947620587,-49.941471308252815,PA,xinguara
68556,-7.094398407096492,-49.941936775097986,PA,xinguara
68557,-7.098215380949121,-49.93428415194819,PA,xinguara
68560,-9.336353847396552,-50.34022598448979,PA,santana do araguaia
68565,-8.868052786653424,-49.716316242915816,PA,santa maria das barreiras
68570,-6.392984059182792,-48.564264805614485,PA,sao geraldo do araguaia
68575,-6.448834687831596,-48.86801532375545,PA,picarra
68580,-5.134785384753941,-49.33237004985034,PA,itupiranga
68585,-4.921410660315535,-49.078793215382646,PA,nova ipixuna
68590,-4.448494309243434,-49.11483200098034,PA,jacunda
68600,-1.058127716055135,-46.7672559623839,PA,braganca
68610,-1.0236595690611228,-46.63736106957848,PA,augusto correa
68617,-1.7633869979249954,-46.54153000205609,PA,cachoeira do piria
68618,-2.268528308493731,-46.96965323359007,PA,nova esperanca do piria
68620,-1.2019969258340686,-46.13840605854558,PA,viseu
68625,-2.996303967386479,-47.35503645658923,PA,paragominas
68626,-2.99535984783577,-47.36020190658361,PA,paragominas
68627,-3.0082656873428486,-47.358069662605,PA,paragominas
68628,-2.9843130288145714,-47.349825797314494,PA,paragominas
68630,-2.9946932939679707,-47.34277558354373,PA,paragominas
68632,-3.7484128858886265,-47.50037571194276,PA,ulianopolis
68633,-4.293983473382651,-47.554234751573055,PA,dom eliseu
68635,-1.675761570385495,-47.770116929614495,PA,sao domingos do capim
68637,-2.5585280602510303,-47.49893031739857,PA,ipixuna do para
68638,-4.776773248483349,-48.06884080612588,PA,rondon do para
68639,-3.847362716061928,-49.09895151010301,PA,goianesia do para
68640,-1.5488957830419186,-47.11413562068216,PA,ourem
68644,-1.525083322844742,-46.90304071691898,PA,santa luzia do para
68645,-1.3641416075358304,-47.30706678944424,PA,bonito
68647,-1.0775817424355298,-46.90421469930169,PA,tracuateua
68650,-1.74729292287051,-47.063325141240405,PA,capitao poco
68655,-1.77432890462424,-47.44293646251551,PA,irituia
68658,-2.1343962499661084,-47.558570756672566,PA,aurora do para
68660,-1.6166569727096125,-47.47837325396073,PA,sao miguel do guama
68665,-1.9320974389393328,-47.05149958943775,PA,garrafao do norte
68670,-1.5134518466450984,-48.04244533466368,PA,bujaru
68675,-2.045555563184317,-47.55477419367378,PA,mae do rio
68680,-2.417273196490953,-48.151514958856446,PA,tome-acu
68682,-2.416025434817875,-48.24065130436382,PA,quatro bocas
68685,-1.9949945351344733,-47.94570911303042,PA,concordia do para
68690,-1.9599034443852248,-48.198682837851976,PA,acará
68695,-2.9439098004855215,-48.951981656636335,PA,tailandia
68700,-1.192443826559555,-47.17718301409897,PA,capanema
68701,-1.200454901634736,-47.175598653899684,PA,capanema
68702,-1.1981709115825765,-47.186682706976974,PA,capanema
68703,-1.1894711991309324,-47.18683974301484,PA,capanema
68707,-0.9395008251651253,-47.11699557257356,PA,primavera
68709,-0.8976415200782392,-47.016034331458826,PA,quatipuru
68710,-0.7801563273961006,-47.45031600103867,PA,maracana
68719,-0.7719884999999979,-47.17777032325635,PA,sao joao de pirabas
68720,-0.9306623862693522,-47.39280276247925,PA,santarem novo
68721,-0.6260149085005917,-47.34836426788145,PA,salinopolis
68722,-0.8004635229106666,-47.60093706294072,PA,magalhaes barata
68725,-1.1294227759055562,-47.62124810775538,PA,igarape-acu
68730,-1.2063494230530867,-47.390620257867226,PA,nova timboteua
68734,-1.193290523192727,-47.31581364250289,PA,peixe-boi
68738,-1.347212062466243,-47.57414276696964,PA,santa maria do para
68740,-1.295270747671003,-47.92742500328391,PA,castanhal
68741,-1.2993762714622201,-47.940607615063925,PA,castanhal
68742,-1.290480535385357,-47.93972163838792,PA,castanhal
68743,-1.284758721526353,-47.92646004081157,PA,castanhal
68744,-1.27979762782414,-47.916657759029334,PA,castanhal
68745,-1.295414145624778,-47.91334844444345,PA,castanhal
68746,-1.2982319725924176,-47.89798747486323,PA,castanhal
68747,-1.295252999999994,-47.978118,PA,apeu
68748,-1.1686873640450128,-47.79644683641333,PA,sao francisco do para
68750,-0.7353836432310166,-47.85367412294094,PA,curuca
68760,-0.7105089140537066,-47.69668027251024,PA,marapanim
68773,-1.038966035138118,-47.91063258254747,PA,terra alta
68780,-0.8565975241194748,-48.13906455764863,PA,vigia
68785,-0.9303611682731119,-48.285164233970605,PA,colares
68786,-1.152284274325296,-48.12969098364073,PA,santo antonio do taua
68790,-1.2998814205764289,-48.16014012499999,PA,santa isabel do para
68792,-1.3071067045415337,-48.04169270069524,PA,americano
68795,-1.360109219877263,-48.2486033064625,PA,benevides
68797,-20.90514878251563,-51.36969582554069,PA,benfica
68798,-1.2305180682644596,-48.29370779522394,PA,santa barbara do para
68800,-1.6830005529752632,-50.4798827216982,PA,breves
68810,-0.9844207816989197,-49.93959918321393,PA,anajas
68815,-1.813653345713988,-49.79584145908497,PA,curralinho
68820,-1.7159217919779817,-49.53153469978126,PA,sao sebastiao da boa vista
68825,-1.534093748641217,-49.22569495054596,PA,muana
68830,-1.3975498460096707,-48.86841401711386,PA,ponta de pedras
68840,-1.0132279577706589,-48.96197529268475,PA,cachoeira do arari
68850,-0.6645670520437367,-49.17397123901251,PA,santa cruz do arari
68860,-0.7563064705144429,-48.52075634091866,PA,salvaterra
68870,-0.7299495400003296,-48.514338160001344,PA,soure
68890,-0.1586086240201406,-50.392702751632704,PA,afuá
68900,0.0348929573776164,-51.062590688261295,AP,macapa
68901,0.0335411401319673,-51.07000546471101,AP,macapa
68902,0.017590757722418,-51.06984770300997,AP,macapa
68903,-4.36737924474e-05,-51.08307205665668,AP,macapa
68904,0.0157486188778604,-51.08187131681625,AP,macapa
68905,0.0496622616905618,-51.04861268455439,AP,macapa
68906,0.03653982498138615,-51.090970333831336,AP,macapa
68907,0.069916676324915,-51.050223044367854,AP,macapa
68908,0.0534539422786059,-51.05853619886202,AP,macapa
68909,0.09268627423278775,-51.05732958179381,AP,macapa
68911,-0.0454312051210496,-51.114782457489554,AP,macapa
68915,0.8575692585828143,-51.178807335209726,AP,ferreira gomes
68920,-0.8400280364528813,-52.52064008447096,AP,laranjal do jari
68924,-0.9293544523166704,-52.42070307009303,AP,vitoria do jari
68925,-0.0448957785525829,-51.1728839876273,AP,santana
68926,-0.05557823894188315,-51.159710249999975,AP,santana
68927,-0.04409431286208105,-51.16386937055873,AP,santana
68928,-0.02519602634743185,-51.17417928703045,AP,santana
68940,-0.10695938974045235,-51.28635332989231,AP,mazagao
68945,0.7774094604439001,-51.95539376918561,AP,pedra branca do amapari
68948,0.8926980000000526,-52.00008927464427,AP,serra do navio
68950,2.0537900112566634,-50.792152054234904,AP,amapa
68960,2.496281545182123,-50.9521241058562,AP,calcoene
68980,3.844931405069822,-51.83391721583143,AP,oiapoque
68985,-26.40450771232784,-52.35250400618206,AP,clevelandia do norte
68997,0.7087304780808059,-51.41029959770701,AP,porto grande
69005,-3.134712358503767,-60.02204119747245,AM,manaus
69006,-3.053082040907844,-59.93214528414483,AM,manaus
69007,-3.0920355,-59.92157474999999,AM,manaus
69008,-3.091537906745909,-59.89393626089216,AM,manaus
69009,-3.060450700208216,-59.84567436797273,AM,manaus
69010,-3.128660762613924,-60.02522960861586,AM,manaus
69015,-3.013847015263441,-60.01063424202203,AM,manaus
69017,-2.9906997485429088,-59.9894674305557,AM,manaus
69018,-2.973389492942136,-60.00682927953094,AM,manaus
69020,-3.125955897664009,-60.01548212315564,AM,manaus
69021,-3.000384104736524,-60.03954313798552,AM,manaus
69022,-2.996065529237651,-60.082478124328986,AM,manaus
69023,-2.9811509818243027,-60.01803675151464,AM,manaus
69025,-3.119930384379292,-60.02410188784899,AM,manaus
69027,-3.1247225728547536,-60.037316038338936,AM,manaus
69028,-3.048507451023892,-60.008789325698515,AM,manaus
69029,-3.116517581076696,-60.041714788649074,AM,manaus
69030,-3.102966513339147,-60.05059224140922,AM,manaus
69033,-3.108286608243403,-60.03607427442437,AM,manaus
69035,-3.108128684581665,-60.062148660280464,AM,manaus
69036,-3.092198615875121,-60.065084750620365,AM,manaus
69037,-3.0724082704714504,-60.085930766838864,AM,manaus
69038,-3.073580053277962,-60.067811545941545,AM,manaus
69039,-3.027221266720535,-60.01176188773155,AM,manaus
69040,-3.0877671471577344,-60.038967376695155,AM,manaus
69041,-3.0082318365798293,-60.04466905258811,AM,manaus
69042,-3.077959452680455,-60.04996969793597,AM,manaus
69043,-3.075075922009347,-60.03839115889549,AM,manaus
69044,-3.0663665728547644,-60.0601916424821,AM,manaus
69045,-3.064025551070446,-60.0523435947833,AM,manaus
69046,-3.0632871650098217,-60.045432847535864,AM,manaus
69047,-3.057293703026705,-60.044656260801474,AM,manaus
69048,-3.0691806410526343,-60.03160801530509,AM,manaus
69049,-3.053774873137828,-60.03024449167827,AM,manaus
69050,-3.0966300000000047,-60.024462156531925,AM,manaus
69053,-3.1087092778290373,-60.02128452178432,AM,manaus
69054,-3.0738235127676092,-60.00239053867972,AM,manaus
69055,-3.086213133427183,-60.01020551636287,AM,manaus
69057,-3.1010726158751267,-60.01313590674589,AM,manaus
69058,-3.059873287709865,-60.007130863725536,AM,manaus
69059,-2.984553680824029,-60.01059827338563,AM,manaus
69060,-3.093583074721783,-59.99983462745101,AM,manaus
69063,-3.116443196314572,-59.996414200386646,AM,manaus
69065,-3.123049060087145,-60.00582014275829,AM,manaus
69067,-3.102441916599302,-59.989088103736165,AM,manaus
69068,-3.125303496537552,-59.99704032361936,AM,manaus
69070,-3.143672022465794,-60.00848736904943,AM,manaus
69072,-3.154616999970336,-59.982887249919045,AM,manaus
69073,-3.137009678602337,-59.991322384817366,AM,manaus
69074,-3.140989627531882,-60.00320246863639,AM,manaus
69075,-3.116954270663304,-59.96102321830459,AM,manaus
69076,-3.114607033585303,-59.978144949347914,AM,manaus
69077,-3.110881107132557,-59.97937321227324,AM,manaus
69078,-3.110843262840195,-59.98664053025275,AM,manaus
69079,-3.1114496668412768,-60.00652042749148,AM,manaus
69080,-3.0924822605809297,-59.98416554593456,AM,manaus
69082,-3.083167089647404,-59.9712443842942,AM,manaus
69083,-3.077032003685362,-59.98050327940771,AM,manaus
69084,-3.078357956979632,-59.949141958947386,AM,manaus
69085,-3.070631858126976,-59.95512123362571,AM,manaus
69086,-3.0658138896791245,-59.94391750145709,AM,manaus
69087,-3.055875383071779,-59.94469350825209,AM,manaus
69088,-3.036739499999996,-59.9333634360253,AM,manaus
69089,-3.090370143632046,-59.94561284367245,AM,manaus
69090,-3.0303365029141816,-59.99532417346644,AM,manaus
69092,-3.001684746321206,-59.98883951096427,AM,manaus
69093,-3.0185521961869064,-60.004339609585756,AM,manaus
69094,-3.0415937391078174,-59.97813049624908,AM,manaus
69095,-3.0268935473195366,-59.97679977921401,AM,manaus
69096,-3.037795742714521,-59.971539577990654,AM,manaus
69097,-3.016945016374289,-59.96748869911336,AM,manaus
69098,-3.051578467939814,-59.96478119403534,AM,manaus
69099,-3.028084065204733,-59.95097898105776,AM,manaus
69100,-3.1414254620062287,-58.44624732582383,AM,itacoatiara
69101,-3.1330216731584564,-58.43963485595583,AM,itacoatiara
69103,-3.1317886291397716,-58.431686830492836,AM,itacoatiara
69104,-3.142480026590043,-58.44343758553485,AM,itacoatiara
69114,-2.836872510643824,-58.21290626058511,AM,silves
69117,-2.6980070415953223,-59.70082148627795,AM,rio preto da eva
69120,-2.7454417100992186,-58.03089476958183,AM,itapiranga
69130,-2.532660369632215,-57.7574845849654,AM,urucará
69135,-2.5672933510834834,-57.87361521910396,AM,sao sebastiao do uatuma
69140,-2.192187978083454,-56.71420560952696,AM,nhamunda
69151,-2.629391252568259,-56.73860394164224,AM,parintins
69152,-2.642357178801837,-56.74970778394235,AM,parintins
69153,-2.6341669758489683,-56.730013202294046,AM,parintins
69170,-2.864206591808358,-56.99802835222093,AM,freguesia do andira
69180,-3.1290281963597573,-58.15597737093593,AM,urucurituba
69190,-3.3932769481981646,-57.71492352234999,AM,maues
69195,-2.9666685102264383,-57.5852037378486,AM,boa vista do ramos
69200,-4.39108918961132,-59.5941327226554,AM,borba
69230,-3.889513916120465,-59.09291429892815,AM,nova olinda do norte
69240,-3.5831051428903185,-59.12880882203101,AM,autazes
69250,-3.820386468853714,-60.35981756601842,AM,careiro
69255,-3.195967499999992,-59.82835274999999,AM,careiro da varzea
69260,-5.121727269706565,-60.37113939908492,AM,novo aripuanã
69265,-7.196344038923341,-59.8887746901002,AM,apui
69280,-5.811219178166502,-61.29564084339675,AM,manicore
69301,2.821374037729382,-60.67224111828101,RR,boa vista
69303,2.808801918199655,-60.6803409946078,RR,boa vista
69304,2.824144071049988,-60.68863527744583,RR,boa vista
69305,2.8351098224276887,-60.67195186820219,RR,boa vista
69306,2.8341526287995062,-60.663875822829525,RR,boa vista
69307,2.8580783365107942,-60.66100251129764,RR,boa vista
69308,2.7966428442744005,-60.68447146630186,RR,boa vista
69309,2.8129965381058715,-60.70111707720853,RR,boa vista
69310,2.8355879326294766,-60.7082583381393,RR,boa vista
69311,2.8499466900018384,-60.71288683060469,RR,boa vista
69312,2.81134170530106,-60.714740749170865,RR,boa vista
69313,2.831294780921715,-60.72398782937559,RR,boa vista
69314,2.823847652963506,-60.733886691477615,RR,boa vista
69315,2.823855555269141,-60.67843155093878,RR,boa vista
69316,2.7715950678918997,-60.73109948872563,RR,boa vista
69317,2.8166644409254515,-60.75688968030348,RR,boa vista
69318,2.760685000000024,-60.740591190999965,RR,boa vista
69340,2.4449102600885637,-60.9234188150825,RR,mucajai
69345,4.478428913138282,-61.146898612175775,RR,pacaraima
69348,2.168780319712054,-61.05246226246004,RR,iracema
69350,2.993685000000056,-61.311676632930016,RR,alto alegre
69355,3.8828375943958036,-59.62576292024082,RR,normandia
69360,1.8158311670463774,-61.1336762529578,RR,caracarai
69370,1.0158405168497984,-60.03742400663744,RR,sao luiz
69373,0.9361388118315578,-60.42739008911632,RR,rorainopolis
69375,0.95026814959667,-59.91267620972579,RR,sao joao da baliza
69378,0.8794221728757968,-59.69663786556711,RR,caroebe
69380,3.3613470000000034,-59.833974553403806,RR,bonfim
69400,-3.290076552065532,-60.623168876749595,AM,manacapuru
69401,-3.2829445085700764,-60.63955065387317,AM,manacapuru
69405,-3.2729738856831387,-60.19680230946194,AM,iranduba
69410,-3.328865403622226,-61.21001554046119,AM,caapiranga
69415,-3.2743700517928933,-60.18801224887503,AM,iranduba
69425,-3.328865403622226,-61.21001554046119,AM,caapiranga
69435,-3.4279350324079663,-60.45895377949924,AM,manaquiri
69440,-3.7454147070764074,-61.658982864897396,AM,anori
69445,-3.5791632887343816,-61.4047788174341,AM,anama
69450,-3.839830421301593,-62.06616935485237,AM,codajas
69460,-4.088142597733086,-63.14237405595736,AM,coari
69470,-3.3498881695151503,-64.7131900003306,AM,tefe
69480,-5.6240831586997,-63.186927304483675,AM,tapauá
69490,-1.8581995115176646,-65.59105927404983,AM,maraa
69495,-1.8805494250335493,-66.99896726703783,AM,japura
69500,-4.87624844650598,-66.8948885677381,AM,carauari
69510,-6.438327189154448,-68.24550293268693,AM,itamarati
69520,-3.471950855364625,-66.05940725904239,AM,jurua
69540,-3.2110188563874758,-64.80427013726734,AM,alvaraes
69550,-3.348536788760682,-64.70676825134979,AM,tefe
69552,-3.3504929288214957,-64.71832924196974,AM,tefe
69553,-3.3565738244302876,-64.72633718769806,AM,tefe
69555,-3.3742065457982298,-64.71184793165708,AM,tefe
69557,-3.3506100011412263,-64.71107215309479,AM,tefe
69600,-3.466221741644258,-68.9529235451489,AM,sao paulo de olivenca
69620,-3.3652825398141,-68.19734060856122,AM,amatura
69630,-4.3882448853639655,-70.02573929040307,AM,benjamin constant
69640,-4.23530639587804,-69.9386929088636,AM,tabatinga
69650,-4.365330482354334,-70.19369008804968,AM,atalaia do norte
69660,-2.749440624735905,-66.77056520177112,AM,jutai
69670,-2.519137427844604,-66.09214321306501,AM,fonte boa
69685,-2.858382059585587,-67.77272062068286,AM,tonantins
69700,-0.9684219713313288,-62.92840014111988,AM,barcelos
69730,-2.6276415405535745,-60.94779303491244,AM,novo airao
69735,-2.051774112780165,-60.024227525710785,AM,presidente figueiredo
69750,-0.1285110000000021,-67.07953117368724,AM,sao gabriel da cachoeira
69790,-3.0823042317502454,-60.0674038956374,AM,iauarete
69800,-7.512400983285715,-63.02912856503356,AM,humaita
69820,-6.530684341316176,-64.3873912690169,AM,canutama
69830,-7.259899983651311,-64.78961129687049,AM,labrea
69850,-8.756932262456674,-67.39062725970427,AM,boca do acre
69860,-7.709114180149761,-66.99667998217058,AM,pauini
69870,-7.436250048625629,-70.02775373319264,AM,envira
69880,-6.663313708498787,-69.86620950744054,AM,eirunepé
69890,-7.047646099767244,-71.6922143966583,AM,ipixuna
69895,-7.544770957032174,-72.58486095968426,AM,guajara
69900,-9.968815683567625,-67.81115952484274,AC,rio branco
69901,-9.959850973898922,-67.80112499094008,AC,rio branco
69902,-9.941148693185072,-67.81490017211931,AC,rio branco
69903,-9.932676422427706,-67.81874322737896,AC,rio branco
69904,-9.981985725229377,-67.82874516388715,AC,rio branco
69905,-9.977764499999996,-67.80800945129548,AC,rio branco
69906,-9.995400464862191,-67.80786439396098,AC,rio branco
69907,-10.007297611924,-67.79456120336052,AC,rio branco
69908,-10.009721670581769,-67.78332046811606,AC,rio branco
69909,-10.03238143386627,-67.80076984584876,AC,rio branco
69910,-9.964001064112184,-67.7971270531479,AC,rio branco
69911,-9.98108004049487,-67.82779562498857,AC,rio branco
69912,-9.9863541104064,-67.84345650615455,AC,rio branco
69914,-9.978608227176636,-67.87200198739,AC,rio branco
69915,-9.973390456997782,-67.84030356272721,AC,rio branco
69917,-9.94648593769115,-67.87907672592186,AC,rio branco
69918,-9.958477545576638,-67.828796737997,AC,rio branco
69919,-9.953949068166207,-67.85151076599993,AC,rio branco
69920,-9.960358499999996,-67.8116445312489,AC,rio branco
69921,-9.93720655930666,-67.82729316180968,AC,rio branco
69922,-9.9289170875008,-67.84012717003617,AC,rio branco
69925,-10.155794459924604,-67.7344385851842,AC,senador guiomard
69926,-9.829006028359512,-67.9516431894658,AC,bujari
69927,-9.595002404582806,-67.54378071549554,AC,porto acre
69928,-10.327891167942552,-67.18162724999999,AC,placido de castro
69929,-22.861614714024757,-47.06430302666198,AC,campinas
69930,-10.651999202226907,-68.50549419574297,AC,xapuri
69931,-10.571229718698472,-67.67442149448621,AC,capixaba
69932,-11.008821270686092,-68.74819146362037,AC,brasileia
69934,-11.026907031303129,-68.74077242151827,AC,epitaciolandia
69935,-10.940921736719456,-69.5664951285209,AC,assis brasil
69940,-9.065823664869153,-68.65905300600409,AC,sena madureira
69945,-10.076679176010265,-67.05317089204081,AC,acrelandia
69950,-8.83893545814722,-69.26237687665842,AC,manoel urbano
69955,-9.441329017514882,-70.48919249447364,AC,santa rosa do purus
69960,-8.165424108456879,-70.35508609578542,AC,feijo
69970,-8.162188300711167,-70.76682072602355,AC,tarauaca
69975,-9.191230853743825,-71.9509339240889,AC,jordao
69980,-7.625886788253401,-72.67098698091266,AC,cruzeiro do sul
69982,-8.26702135520469,-72.74327177966269,AC,porto walter
69983,-8.956424999999946,-72.78282349999996,AC,marechal thaumaturgo
69985,-7.737432241017586,-72.6504897939386,AC,rodrigues alves
69990,-7.609208783792702,-72.90944364828704,AC,mancio lima
70002,-15.790438613105168,-47.88065505785112,DF,brasilia
70037,-15.845993999999996,-47.92076549999998,DF,brasilia
70040,-15.790438613105168,-47.88065505785112,DF,brasilia
70041,-15.788286439912854,-47.87838798848746,DF,brasilia
70043,-15.798928499999992,-47.87092349999999,DF,brasilia
70044,-15.797781541531345,-47.8746815799425,DF,brasilia
70047,-15.797781541531345,-47.8746815799425,DF,brasilia
70048,-15.797781541531345,-47.8746815799425,DF,brasilia
70053,-15.797781541531345,-47.8746815799425,DF,brasília
70054,-15.798200402581196,-47.87337064254048,DF,brasilia
70055,-15.797781541531345,-47.8746815799425,DF,brasilia
70056,-15.799445999999998,-47.86928549999998,DF,brasilia
70057,-15.790438613105168,-47.88065505785112,DF,brasilia
70059,-15.799445999999998,-47.86928549999998,DF,brasilia
70064,-15.797781541531345,-47.8746815799425,DF,brasilia
70065,-15.797781541531345,-47.8746815799425,DF,brasilia
70067,-15.799189500000004,-47.87010224999999,DF,brasilia
70068,-15.798428999999992,-47.872575000000005,DF,brasilia
70070,-15.781025700999976,-47.89486718235325,DF,brasilia
70072,-15.801475719462552,-47.88289642976219,DF,brasília
70074,-15.801637600323229,-47.88247560268915,DF,brasilia
70077,-15.79076666296478,-47.8844391881036,DF,brasilia
70078,-15.801637600323229,-47.88247560268915,DF,brasilia
70150,-15.800387177373825,-47.86052700741183,DF,brasilia
70160,-15.800385768633804,-47.860526542200006,DF,brasilia
70175,-15.800385768633804,-47.860526542200006,DF,brasilia
70200,-15.816356439550429,-47.83728247473891,DF,brasilia
70210,-15.848599106565448,-47.92118752578113,DF,brasilia
70232,-15.805572339264156,-47.885913,DF,brasilia
70233,-15.808582966117733,-47.88900709619367,DF,brasilia
70234,-15.810804,-47.891466,DF,brasilia
70235,-15.813280860350888,-47.89343366360127,DF,brasilia
70236,-15.807210582384418,-47.8846746672197,DF,brasilia
70237,-15.810238117238969,-47.88675211711588,DF,brasilia
70238,-15.812943376915673,-47.889136860036274,DF,brasilia
70239,-15.815631564454506,-47.89154700000001,DF,brasilia
70252,-15.81563577411488,-47.89568147884441,DF,brasilia
70253,-15.817775911691117,-47.898199908778636,DF,brasilia
70254,-15.819965384142286,-47.90136422304628,DF,brasilia
70255,-15.81782471269512,-47.8937382736648,DF,brasilia
70256,-15.820452192390155,-47.896919508561446,DF,brasilia
70257,-15.822395999999998,-47.899570446281274,DF,brasilia
70258,-15.824348999999994,-47.902077000000006,DF,brasilia
70272,-15.821661945259835,-47.90402334826496,DF,brasilia
70273,-15.82384424443314,-47.90633175000001,DF,brasilia
70274,-15.825821757133536,-47.9093178224897,DF,brasilia
70275,-15.827820312861714,-47.91210538746938,DF,brasilia
70276,-15.825733612962608,-47.90455424999999,DF,brasilia
70277,-15.828039000000004,-47.90742010815911,DF,brasilia
70278,-15.829726499999996,-47.9099565,DF,brasilia
70292,-15.829956,-47.91454480649767,DF,brasilia
70293,-15.831391512839726,-47.91715306234196,DF,brasilia
70294,-15.833140130124573,-47.919881902194874,DF,brasilia
70295,-15.835538758672364,-47.92242824999998,DF,brasilia
70296,-15.83208702344112,-47.913102,DF,brasilia
70297,-15.834095999999995,-47.91571369685808,DF,brasilia
70298,-15.836091511052048,-47.91911199294461,DF,brasilia
70299,-15.837821999999996,-47.92107382984956,DF,brasilia
70330,-15.803379,-47.88992717269063,DF,brasilia
70331,-15.803101755978023,-47.896781904075056,DF,brasilia
70335,-15.800597136315746,-47.88945379385659,DF,brasilia
70336,-15.803552250000003,-47.89421788677167,DF,brasilia
